,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Number of general manager changes in the month,Employee turnover rate,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Sales percentage to related parties,equity of stock holdings (Major shareholder),tockholding of Directors and Supervisors,Managers shareholding,Reinvestment to assets ratio,Total social responsibility events,Management Internalization ratio,Directors salary,Internal audit variation in the current month,company age,A,F,G,M
6573,0.0375224315898785,0.0248019370168523,0.0245104971479878,0.0189228939976918,0.0560362989974483,0.0565127417708549,0.0752983991243732,0.074635836589635,0.0751122793630416,0.0938979367165599,0.0012384909955229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.1,17.95,1766.0,-4.0,0.0,-2.0,17.95,80.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,4.0,0.0,-2.0,-14.0,82.03,28939.27,8.78,0.0,0.03,0.0,0.0,0.0,0.0,0.0,56401,1.16,66.64,0,305342,0,184251,-15.32,-81242,487289,0,20280,296152,-5.66,80651,284,4.74,1.91,660863,1247735,70.42,116045,0,2.33,0.0,0.0,1543652,-12.13,-2.32,-12.48,0,34296,225881,410402,-103193,95,-80237,410846,98.26,1189764,58.99,-12.64,673715,1169009,1.67,12694,0,0,0,3.05,0,60.69,1.99,0.4,1.25,0,25.0,0,0,4.0,0,1,0,0
6579,0.0256272105017254,0.0837685573357205,0.0740902515036905,0.0892940427422916,0.1448216476520328,0.1596006698305715,0.1551679367942033,0.0811548154114666,0.0959338375900054,0.0915011045536372,-0.0018537407690346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6,0.33,12.56,110.0,9.0,0.0,1.0,12.56,149.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,9.0,87.36,8945.31,0.3,0.0,0.08,0.91,81.32,0.0,0.0,0.0,184222,1.48,169.43,0,2112538,9.12,149950,14.35,-52401,1121237,15289,15095,2214194,5.6,43175,1863,8.42,32.48,2725901,11690728,39.13,732069,23.25,6.96,3.94,3.94,5055387,9.06,4.45,14.8,0,278492,93406,369102,579173,18088,1048604,685284,275.42,2187314,23.07,11.36,4037143,6024214,0.51,25533,0,0,0,47.21,0,15.5,60.49,14.34,36.32,0,0,8.71,0,4.0,0,0,0,1
6581,0.0295722706681042,0.0392367459459952,0.0381547991612213,0.0989719815049534,0.105099388561802,0.1616541634455807,0.2032296269869958,0.0356996777249529,0.0922544526087316,0.1338299161501466,0.0026580056368678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,1.01,25.79,863.0,23.0,0.0,1.0,26.11,111.0,23.0,0.0,0.0,0.01,0.0,0.0,0.0,23.0,3.0,0.0,0.0,1.0,23.0,73.78,80482.09,3.1,0.0,0.11,0.35,279.78,0.0,0.32,0.0,602711,2.38,142.8,0,811245,8.21,0,51.9,0,156999,3975,0,186306,14.09,-437170,339,87.48,64.43,454844,9257664,8.84,160271,20.28,18.67,4.81,4.81,3366623,15.3,12.01,53.03,0,64,0,16124,663669,-96075,1772981,40594,177.53,688982,15.36,42.27,1278784,1223158,0.42,0,0,0,0,0.0,9,10.68,71.98,0.03,0.0,0,12.5,0.0,0,3.0,0,1,0,0
6582,-0.0011155796825394,-0.0505503400888453,-0.0373068818775321,-0.0092955455604073,0.0892839103381099,0.0902425339304677,0.1091797530456639,0.0974638762159779,0.0984224998083357,0.1173597189235319,0.0026583545774685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.51,26.57,960.0,6.0,0.0,7.0,26.57,106.0,447.0,0.0,0.0,1.03,0.0,0.0,0.0,6.0,273.0,0.0,0.0,6.0,435.0,73.33,102322.94,3.62,0.0,0.1,28.44,29098.09,10.0,0.0,0.0,-444085,1.52,206.12,0,270993,5.26,0,19.26,202671,186569,0,20686,373139,2.17,-2281,12545,-20.17,30.29,770870,8992938,9.46,121982,48.94,11.2,17.71,17.71,3159926,-7.54,1.71,21.82,0,16491,5029,5900,213045,484703,3900638,106991,225.38,2201470,27.18,11.14,1105897,4961728,0.0,874,0,0,0,10.09,11,26.01,49.7,0.98,7.35,0,0,0.0,0,4.0,0,1,0,0
6591,-0.0207573002115216,-0.0064873931688213,0.0077720343074219,0.0072225824503107,0.0984036811777536,0.1021446710691242,0.1322106355965862,0.0704237985159212,0.0741647884072918,0.1042307529347538,0.0026157614064461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,2.12,20.64,2439.0,102.0,0.0,1.0,21.04,32.0,102.0,0.0,0.0,0.88,0.0,0.0,0.0,102.0,71.0,50.0,0.0,1.0,102.0,78.72,159676.21,30.4,0.0,0.25,2.91,4648.22,16.0,0.4,0.0,226717,1.02,133.12,0,620267,3.95,205360,20.74,-25152,601449,7651,33660,338329,13.42,296941,1625,24.22,33.17,675690,1630528,58.6,125735,33.61,3.2,7.87,7.87,1173895,12.46,7.76,26.23,0,30262,11121,349173,209704,-293087,585680,134830,183.22,936187,44.49,17.41,1011129,1715286,1.05,23582,0,0,0,0.11,0,8.45,21.07,3.59,0.06,0,0,0.0,0,4.0,0,1,0,0
6605,0.0098776827769988,0.0071426560943999,0.0010240367079458,-0.0120535184786833,0.0022091803030705,0.0048311435433229,0.0195852444182934,0.0241403815587527,0.0267623447990049,0.0415164456739755,-0.0010762125942363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7,0.04,18.48,986.0,-11.0,-1.0,-3.0,19.57,166.0,-74.0,0.0,0.0,0.0,0.0,0.0,-1.0,-12.0,0.0,0.0,-1.0,-3.0,-74.0,80.42,57555.19,2.38,0.0,0.01,0.0,0.0,0.0,1.09,0.0,1780672,0.83,118.46,0,4924029,6.49,11294300,11.24,-153942,2909941,54409,17327,5526096,6.26,1329529,4103,25.6,28.87,5814761,12137731,56.02,1441069,16.35,5.68,4.1,4.1,19973995,11.46,2.84,13.34,0,381651,292063,12009170,918756,-1217143,10562802,2098815,201.95,6957100,55.74,11.16,8174586,14050195,0.97,66399,0,0,0,2.41,0,23.78,22.02,0,1.07,0,28.57,0.0,0,17.0,0,1,0,0
6625,0.0145114999232273,0.0006234640170651,0.0114339357242697,0.03711352209322,0.0484916500364352,0.0511658882750526,0.0473196879101088,0.0258896278664425,0.0285638661050598,0.024717665740116,0.0042432643565095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.01,10.0,280.0,1.0,0.0,1.0,10.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,89.9,7475.47,2.53,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-33013,2.52,147.45,0,271153,0.0,0,-21.07,-15968,85103,3207,-822,0,-14.75,-14253,144,-13.65,4.48,306345,1254822,17.07,81954,0,4.36,0.0,0.0,358857,-9.74,-8.73,-24.01,0,3527,50407,53640,-67589,-30114,-101984,50653,179.92,241832,37.21,-24.46,320710,435110,4.48,1823,0,0,0,14.19,24,40.27,12.37,4.06,8.91,0,0,0,1,3.0,0,0,0,1
6641,0.0197474597576152,0.0112400538452526,0.0130913961419652,0.0188197285039594,0.0377332990222505,0.0408236635890606,0.0574546998244674,0.0386610302759063,0.0417513948427163,0.0583824310781231,0.0002672550252942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,0.05,2.94,149.0,-1.0,0.0,-1.0,3.21,37.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,96.79,9308.49,1.61,0.0,0.0,0.0,0.0,0.0,0.27,0.0,89858,1.58,188.02,-32858,1153977,9.64,0,4.87,-76159,422071,56384,28182,158044,7.67,20672,9698,10.67,33.19,601488,2275500,39.69,254955,6.7,4.01,7.22,7.22,822044,13.87,4.36,10.09,0,35974,20651,351493,43856,-179589,520512,423812,217.67,842383,44.96,9.41,900299,1833607,0.41,20488,0,0,0,9.93,13,44.03,13.09,4.84,5.47,0,16.67,3.7,0,3.0,0,0,0,1
6655,0.0122622415020229,0.0097341793363729,0.0190282803882442,0.0163530639599938,0.0412081820002039,0.0605741648663672,0.0492618813874297,0.037117359542233,0.0564833424083963,0.0451710589294588,-0.0036504987926292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.04,19.05,56.0,-6.0,0.0,-1.0,19.05,74.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,8.0,0.0,-3.0,-8.0,80.76,6330.11,0.3,0.0,0.19,0.0,0.0,0.0,0.0,0.0,49853,6.2,22.44,-165010,153876,17.73,1971557,21.43,6613,209930,6101,833,1124080,12.88,165330,542,2.99,51.84,515081,10697046,77.32,325317,15.7,11.27,7.85,7.85,3785188,5.93,4.25,24.95,0,13676,64545,2056232,229192,-200840,1130756,29605,99.78,1669976,68.35,21.03,1069590,1666347,0.61,-1288,0,0,0,0.89,0,46.1,22.25,0.33,0.28,0,16.67,0.0,0,3.0,1,0,0,0
6666,0.0010095067773409,0.0110565191265171,0.0241718282190331,0.0015194513037036,0.0331470102311641,0.0531502579883018,0.0808776257636424,0.0326370657048013,0.052640313461939,0.0803676812372796,0.0033076848711737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.08,2.27,159.0,1.0,0.0,1.0,2.27,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,97.68,8866.91,1.34,0.0,0.05,0.0,0.0,0.0,0.0,0.0,-231267,1.65,340.52,0,476072,30.21,192399,11.45,-13840,6323,39631,30762,77067,5.93,115942,3248,-62.56,61.77,175991,2682161,5.09,231670,14.31,110.81,2.65,2.65,847801,9.54,4.56,16.57,0,29776,6253,205300,52707,108047,335368,15397,369.38,369685,25.98,14.2,460368,1365532,0.6,15070,0,0,0,0.0,1,33.32,43.86,0.0,0.0,0,22.22,0.0,0,3.0,1,0,0,0
6668,0.020322296002338,0.0046997616987221,0.0231161847360711,0.0270271099167527,0.0837814289348737,0.0862029187664892,0.115329981336497,0.077076615020459,0.0794981048520745,0.1086251674220824,-0.0015081562081883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.12,31.69,2439.0,-3.0,-3.0,-3.0,33.8,78.0,-34.0,0.0,0.0,0.46,0.0,0.0,-3.0,-6.0,91.0,0.0,-5.0,-3.0,-39.0,66.04,98252.19,12.46,0.0,0.15,3.73,3665.83,4.0,2.11,0.0,9464,1.61,87.88,0,836772,0.0,440435,-25.87,-13761,515811,16721,21189,394790,-5.34,149352,3725,0.61,2.87,615953,3182326,44.5,182227,0.0,2.66,0.0,0.0,2221077,14.3,-2.44,-21.05,2847,63061,57837,1013091,-164047,-779801,-13794,117115,154.24,1545966,55.56,-20.96,634133,2384469,0.95,14359,0,0,0,0.0,27,27.28,24.63,0.01,0.0,0,25.0,0.0,0,3.0,1,0,0,0
6670,0.01344150736744,-0.0068626569394022,0.0034178316626314,0.0065759641080883,0.0454084395466078,0.0461978441529998,0.0833553812727435,0.0522739828059595,0.0530633874123515,0.0902209245320952,0.0005069540651108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.18,24.53,533.0,-38.0,22.0,-1.0,30.66,131.0,-38.0,0.0,0.0,0.26,0.0,0.0,4.0,-16.0,84.0,20.0,30.0,-1.0,-16.0,69.22,117138.37,1.63,0.0,0.12,15.76,18460.83,6.0,6.13,0.0,2234379,2.8,108.76,0,3827305,5.41,0,16.2,-497995,5187144,697672,142151,4207464,28.46,1028034,9436,23.84,24.05,12498581,25026730,95.19,1290767,21.27,7.22,6.28,6.28,6489724,36.7,13.66,19.16,0,291416,104108,1856844,2666159,-1094686,6234038,3312615,155.88,9371704,53.22,15.09,16455507,14608372,0.68,121453,0,0,0,0.12,0,31.76,7.82,0.36,0.06,0,6.25,0.0,0,3.0,0,1,0,0
6671,0.0117978858477748,0.0163493093878814,0.0165887338610105,0.011969188405078,0.01828001791093,0.0228299079184043,0.0382877570620801,0.0181087153536268,0.0226586053611011,0.0381164545047768,-0.0014036883308376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,0.09,1.89,66.0,-2.0,0.0,-1.0,2.31,61.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-2.0,97.67,3025.59,0.43,0.0,0.02,0.0,0.0,0.0,0.42,0.0,118037,1.78,138.82,0,635898,13.47,105237,9.81,-99368,204532,4127,29255,329590,5.49,-12936,7757,18.51,36.09,583334,2855250,33.27,239961,32.54,7.82,6.38,6.38,1123429,1.44,3.86,9.98,0,49142,1345,118697,89505,-24504,443440,99466,194.2,637748,32.03,6.73,912800,1238536,0.68,15220,0,0,0,11.06,2,47.43,2.61,0.24,7.52,0,33.33,0.0,0,3.0,1,0,0,0
6672,0.0286428873136361,0.019334885109652,0.0248117380153868,0.0187515048320408,0.0732338523523415,0.057627435712722,0.0916636207600321,0.0831252348339368,0.0675188181943173,0.1015550032416273,0.0045076006098844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,0.32,27.89,3780.0,3.0,0.0,7.0,27.95,71.0,812.0,0.0,0.0,0.91,0.0,0.0,0.0,3.0,162.0,13.0,0.0,7.0,800.0,71.93,358543.96,21.16,0.0,0.12,4.29,15366.17,1.0,0.06,0.0,343027,1.75,124.02,0,740722,6.98,112069,8.8,-132712,1948061,78293,33671,1192814,9.81,-124657,2742,14.64,26.65,2328930,5030362,109.05,566903,14.53,2.88,9.38,9.38,1449885,-7.02,4.93,9.48,0,126253,83053,382468,279419,-640,1412226,670589,177.35,2343632,48.63,8.1,3175252,4156383,0.85,31354,0,0,0,2.31,0,12.65,14.13,1.77,1.18,0,0,0.0,0,3.0,1,0,0,0
6674,0.0035004989416737,0.009926628838619,0.0289524082056196,0.041603118662018,0.045574109118791,0.0812411165495144,0.0878785880601035,0.0074714893984467,0.0431384968291701,0.0497759683397592,0.0021293168762187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,135.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3921.75,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294957,1.23,161.08,0,756972,0.0,0,-1.24,-30471,835376,4718,-37,607574,-0.5,48537,1092,-28.17,16.51,1189537,1915312,92.38,252799,0.0,3.29,3.57,3.57,333717,-5.12,-0.27,-0.85,0,124738,60888,64482,-17598,-43076,520189,654696,223.47,1047039,41.57,-0.56,1424738,2339849,0.3,-46,0,0,0,0.54,0,34.94,47.71,3.99,0.32,0,0,0.0,0,3.0,0,1,0,0
8011,0.0128426510157714,0.0012349770254012,0.0125973189119291,0.004906251445994,0.0404547553818772,0.0348297176587727,0.0612849119443757,0.0483911549516546,0.0427661172285502,0.0692213115141531,0.0014108894380393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.17,18.66,4883.0,30.0,0.0,2.0,18.66,149.0,50.0,1.0,0.0,0.12,0.49,0.0,0.0,30.0,43.0,0.0,0.0,2.0,50.0,80.77,77358.44,13.15,0.0,0.57,0.88,681.22,3.0,0.0,0.0,31364,0.82,113.42,0,340668,0.0,2222540,-19.31,-10015,265777,2045822,-2063,520154,-5.13,-23805,504,5.56,-3.62,854389,2218539,22.77,129388,0,5.66,0,0,4939583,-8.42,-2.77,-21.89,0,0,8230,2318491,-159199,-126724,-95576,161222,247.14,564489,45.51,-21.68,824578,1395098,0.98,7881,0,0,0,10.35,0,6.88,19.46,0.09,5.64,0,50.0,0,0,10.0,0,1,0,0
8016,0.0207172443627966,0.0270716065416571,0.0706699085515493,0.067056694649172,0.107809873714199,0.0967154072609191,0.1367090268585307,0.0614704234278237,0.0503759569745437,0.0903695765721554,0.00341583736229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.81,25.0,6405.0,-131.0,-2.0,-4.0,30.75,120.0,-680.0,0.0,71.0,0.98,0.0,68.0,-2.0,-66.0,294.0,23.0,-7.0,-4.0,-627.0,69.15,1611886.78,21.33,2.0,0.11,4.59,73988.25,0.0,2.0,3.74,837625,2.33,130.42,-40170,10146771,2.78,0,33.54,-273831,1631276,37975,-172305,5057980,19.39,-833049,43101,7.66,53.41,4720116,24027200,49.98,2013706,18.67,11.31,16.0,16.0,5275730,38.02,11.66,35.72,0,1436749,107100,533056,3397673,2062068,7749026,3118678,179.0,10937333,46.15,29.05,10130826,19577920,0.29,149619,0,0,0,16.17,0,10.43,6.52,1.9,8.71,0,0,0.0,0,18.0,0,1,0,0
8021,0.0072451364909165,-0.0148027641123914,0.0012752620640725,-0.0026590481180556,0.0300065871808551,0.0280881192645697,0.0557801771614767,0.0399107717898272,0.0379923038735418,0.0656843617704488,0.0019884829776413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.32,30.42,3958.0,27.0,-1.0,2.0,30.55,142.0,186.0,1.0,0.0,0.18,0.25,0.0,-1.0,26.0,65.0,6.0,-1.0,2.0,186.0,69.15,133575.77,11.14,0.0,0.3,1.64,2193.64,0.0,0.13,0.0,433287,0.95,269.8,0,3001394,6.64,600000,15.66,-291092,1165390,12511,76631,832627,6.14,-43023,25381,24.63,31.5,1239977,4379144,38.44,303863,17.85,2.85,7.47,7.47,2270240,8.24,4.14,16.36,0,61196,56991,944468,283495,-24914,2259035,314841,320.05,1759509,34.22,13.44,1810188,5631241,0.98,58300,0,0,0,0.98,12,9.21,9.87,0.29,0.64,0,14.29,14.23,0,13.0,0,0,0,1
8028,0.0235562689408722,0.0165764364698205,0.054328958283778,0.0552556930253501,0.102124807154783,0.0865317027766043,0.1173461219832435,0.0704253830703051,0.0548322786921264,0.0856466978987656,-0.0017484901361675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,1.41,28.66,6830.0,-278.0,1.0,-2.0,29.17,140.0,-397.0,3.0,0.0,1.15,0.16,0.0,2.0,-277.0,405.0,36.0,22.0,-2.0,-375.0,70.52,366324.32,19.47,0.0,0.31,5.93,21722.01,0.0,0.51,0.0,316174,3.46,61.07,0,812510,29.04,2473807,9.37,0,378987,31451,0,194904,6.3,664422,585,15.98,27.05,1062921,8884282,22.38,257657,11.17,6.92,1.26,1.26,5736517,45.06,2.33,12.37,0,69705,329890,2855180,136526,-1250085,551056,167020,84.01,1979033,65.34,10.99,1457104,1662535,0.62,0,0,0,0,4.15,0,21.49,5.47,0.21,1.44,0,0,0.0,0,3.0,0,0,0,1
8033,0.0068156605012472,-0.0063599957321871,0.0189313845002849,0.0316270316168444,0.028177268196973,0.0510592386893396,0.0334797317034825,0.0033658970813758,0.0262478675737424,0.0086683605878853,0.0031292407931265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,0.78,3.42,0.0,47.0,0.0,2.0,3.42,133.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2.0,75.0,96.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77232,2.7,101.9,0,251858,60.16,108160,0.56,-3012,133398,47105,13928,568722,2.36,210685,373,-15.01,38.15,315160,2274587,71.36,191547,40.05,8.4,0,0,472437,15.87,1.5,2.97,0,40578,21705,135463,2837,-158457,-589488,97267,225.73,514539,39.78,1.78,509544,1161464,1.2,19684,0,0,0,8.13,4,15.71,5.14,2.37,4.9,0,0,0,0,14.0,0,1,0,0
8039,0.0042754244868412,-0.0037048050224928,0.0128350888907162,0.0123154129562816,0.0242266467827479,0.0089082017459682,0.0289409531231342,0.0161866583133074,0.0008682132765278,0.0209009646536937,-0.0012827878386742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.07,30.45,3241.0,30.0,-15.0,4.0,36.9,209.0,157.0,0.0,0.0,0.04,0.0,0.0,-1.0,15.0,23.0,0.0,-15.0,3.0,137.0,63.06,143338.73,6.2,0.0,0.04,0.71,1017.21,2.0,6.45,0.0,272614,1.22,201.91,0,2414173,8.93,531348,8.18,-262878,4372585,160854,-26482,2373192,5.2,-867422,4288,7.95,24.17,3404135,9316251,86.5,717888,21.38,2.15,5.61,5.61,4796946,12.64,2.89,12.32,0,205544,251807,3006977,367199,-298618,4675071,1728134,275.29,3427647,45.21,9.69,4489222,9436002,0.53,37198,0,0,0,4.24,0,29.19,11.19,0.25,2.33,0,0,19.6,0,12.0,0,0,0,1
