,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,Dividend Payout Ratio,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Proportion of supervisors with doctoral degrees,Number of general manager changes in the month,Average attendance of Chairman of the Board,Employee turnover rate,Percentage of directors and supervisors with masters degrees,Directors average hours of study,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Number of directors and supervisors with financial experience,Sales percentage to related parties,equity of stock holdings (Major shareholder),Average attendance of the Board of Directors,Employee bonus cash,tockholding of Directors and Supervisors,Directors liability insurance coverage to revenue percentage,Managers shareholding,Reinvestment to assets ratio,Directors liability insurance coverage to net value percentage,Percentage of directors and supervisors with a bachelors degree,Employee bonus to net income before tax ratio,Total social responsibility events,Number of Underwriting Insurance Companies,Management Internalization ratio,Number of Board Meetings,Directors liability insurance coverage to total assets percentage,Employee bonus shares,Directors salary,Internal audit variation in the current month,Directors liability insurance coverage,company age,A,F,G,M
8463,0.0087603953835392,0.0188834468612765,0.0829801120564537,0.0218148829432238,0.022207490109756,0.0272853467775063,0.0460899891242112,0.0091530025500713,0.0142308592178216,0.0330355015645266,0.0005325219698417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.84,0.74,1333.0,6.0,30.0,1.0,2.96,150.0,6.0,0.0,0.0,0.06,0.0,0.0,1.0,36.0,24.0,0.0,30.0,1.0,36.0,96.83,40602.25,3.55,0.0,0.2,1.8,731.02,0.0,2.22,0.0,415806,2.83,91.49,0,516930,61.81,1650000,3.77,-42245,514436,224036,-6156,433448,83.72,3.47,283910,1116,36.85,9.9,2777421,6630000,40.53,188924,18.15,5.89,1.11,1.11,3410164,11.83,1.68,3.48,0,29496,3875,1672765,116083,-309140,224791,508415,153.29,1128383,54.5,2.85,3082428,1729687,1.04,0,66.67,0,100,10,22.22,8.83,0,8.57,2,4,29.5,85.19,0.89,46.72,1.0,1.58,4.18,1.32,22.22,1.01,0,1,0,9,0.6,0,0,0,30.88,3.0,0,1,0,0
8464,0.0087866123494708,0.0219875240065412,0.0502568299632075,0.055967373770368,0.0526736148572284,0.057693221475273,0.0182285068819281,0.0054928534363312,0.0105124600543758,-0.0289522545389691,0.0031684077689964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.5,0.31,51.46,6161.0,-87.0,-7.0,-1.0,52.61,293.0,-87.0,1.0,0.0,0.03,0.15,0.0,-4.0,-94.0,20.0,88.0,-37.0,-1.0,-94.0,47.12,1657491.37,8.41,0.0,0.28,0.32,5380.59,1.0,1.15,0.0,6509420,5.91,159.6,0,7473703,13.19,0,25.72,-682926,2459961,40260,-398574,3353963,65.06,31.69,-1280573,106918,102.58,50.78,11778815,81166540,41.67,5996009,24.3,8.72,3.61,3.61,8277027,18.98,20.73,25.54,0,136499,70438,1858898,6154138,-2192197,6914312,717803,218.75,6345401,37.03,19.33,23928962,13880671,0.74,-136108,0,0,100.0,23,55.56,6.33,0,100.26,2,0,25.0,92.59,194.76,28.17,0.39,0.31,63.58,0.66,55.56,3.43,0,1,19.05,6,0.42,0,39.71,0,92.22,3.0,0,1,0,0
8466,0.0068824341788838,0.0254858989226469,0.0295000863002594,0.0495846736290213,0.0361886924980494,0.0548025416825222,0.057341258920477,-0.0065135469520881,0.0121003022323847,0.0146390194703395,0.0031272011758616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2,0.03,25.0,1152.0,-5.0,0.0,-6.0,25.0,66.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-6.0,-23.0,75.0,85651.2,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265568,1.78,117.87,0,280800,10.15,0,12.65,-127888,1053456,47859,-48681,422122,67.3,13.98,279956,31109,15.24,25.71,2576616,4604312,56.28,452765,12.09,3.43,5.88,5.88,1808419,16.4,8.67,13.2,0,4147,13133,22456,438782,-923902,853211,351956,147.97,1742539,40.23,11.6,3468163,2578382,0.85,-6901,22.22,0,100,17,11.11,10.67,0,2.85,2,6,17.7,88.89,23.19,45.7,4.53,0.63,1.7,5.99,11.11,5.07,0,1,0.0,6,3.58,0,19.33,0,157.0,2.0,1,0,0,0
8467,0.0386029781303953,0.0533021633708358,0.0411369318820734,0.0759744436110275,0.0926605495269557,0.1068575879744187,0.1136593529645727,0.0552890840463235,0.0694861224937865,0.0762878874839405,0.0027121430607567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.05,0.0,249.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,99.81,13995.0,2.01,0.0,0.19,4.02,562.05,0.0,0.0,0.0,59479,2.38,115.37,0,259571,21.84,88856,5.86,-233501,177197,26094,-50301,246929,37.49,5.82,325126,8588,6.87,29.17,1018517,3294011,30.61,335155,11.6,11.52,3.01,3.01,1050705,17.48,3.76,10.39,0,67745,4357,99791,84206,-349516,390880,75624,150.25,865416,41.06,9.19,1437878,1300251,2.7,-23658,14.29,0,100,3,14.29,6,0,7.12,0,0,49.74,93.88,1.4,10.05,4.38,2.51,4.2,4.55,14.29,0.93,1,1,33.33,7,2.68,0,0.43,0,63.01,3.0,0,1,0,0
8473,-0.0026338648706121,0.001641850820639,0.0122519806843679,0.0266167755136381,0.0403021338716237,0.0386619459841635,0.0269682157312392,0.0110514934873735,0.0094113055999133,-0.002282424653011,0.0033076951096515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,0.48,6.57,530.0,26.0,0.0,13.0,6.57,135.0,265.0,0.0,0.0,0.08,0.0,0.0,0.0,26.0,26.0,13.0,0.0,13.0,278.0,93.33,29060.11,1.57,0.0,0.1,4.91,1425.59,0.0,0.0,0.0,284485,1.17,56.46,0,1243656,11.14,2498744,15.91,-87712,779418,2420841,-78638,0,66.3,4.75,400222,16138,7.94,20.85,3519770,6659713,10.9,219555,26.19,5.47,4.05,4.05,10221860,6.98,2.4,12.59,82893,3674,34293,3661570,707643,-185121,603965,1017190,116.5,3583155,50.32,9.29,4446968,4174235,2.71,-704,11.11,0,100,13,22.22,4.33,0,110.53,2,0,8.12,80.0,6.55,66.78,0.71,0.42,70.66,0.44,22.22,2.08,0,1,0,10,0.22,0,6.55,0,31.65,2.0,0,1,0,0
8478,0.0084006024172487,0.015717633699059,0.0230623009860721,0.0330510607102162,0.0306510231309529,0.0264983228839965,0.0254905077819105,0.0060005648379854,0.001847864591029,0.000840049488943,0.0043110918769221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.04,3.33,485.0,0.0,-2.0,0.0,6.67,91.0,0.0,0.0,0.0,0.02,0.0,0.0,-1.0,-2.0,5.0,0.0,-2.0,-3.0,-15.0,93.28,23068.73,2.13,0.0,0.05,1.03,237.82,0.0,3.33,0.0,60622,1.54,41.21,0,330629,52.33,1290135,3.47,-51456,433504,53357,-42762,3180777,98.55,0.12,-251912,7028,3.08,26.42,2715288,4003837,139.12,846932,24.96,7.03,1.14,1.14,1974937,6.03,0.06,1.67,0,0,329136,1693259,127895,-209369,725536,197340,217.54,1970641,58.51,1.25,3690115,4286937,2.01,-38724,14.29,0,100,14,42.86,7.29,0,78.55,2,0,62.07,97.44,0.65,19.62,8.45,0.34,34.81,12.0,42.86,1.06,0,1,0,6,4.98,0,0,0,311.7,1.0,0,1,0,0
8481,0.0105707229514888,0.0095193912625943,0.0197858282646314,0.0385056016244352,0.0459660322175105,0.0443862270698404,0.0544190747899646,0.0180311535445641,0.016451348396894,0.0264841961170183,0.0004547898792284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.02,0.0,74.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4347.36,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263888,3.08,256.83,0,658493,13.22,0,23.48,-59786,307474,19752,-32512,73915,77.44,15.29,-203249,5945,69.76,47.78,644709,3929459,29.9,299917,21.5,3.95,5.08,5.08,579837,7.82,12.17,23.52,0,19706,1548,11720,289903,-211476,498936,46699,286.98,378259,23.42,18.46,1234529,1085517,0,-17079,0,0,100,0,27.27,6.0,0,67.6,1,0,22.68,98.48,1.6,36.08,9.95,4.83,59.69,9.63,27.27,0.6,0,1,0.0,6,7.37,0,3.6,0,122.79,1.0,0,1,0,0
8482,0.0088652252723216,0.0194813947886741,0.0396274374792341,0.0416022011866062,0.0451046430094955,0.0593820437532583,0.0668954300962565,0.0123676670952109,0.0266450678389737,0.034158454181972,-0.0013854423372477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.05,90.74,2251.0,2.0,0.0,15.0,93.52,111.0,273.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,15.0,265.0,6.46,292525.78,8.1,1.0,0.02,0.0,0.0,0.0,0.0,2.78,834687,5.01,230.81,-423405,1684691,17.49,19002,19.39,-355605,505252,18633,-89325,523311,77.0,22.09,-1391861,47476,76.76,39.25,2446225,15444568,32.91,799803,4.6,7.66,4.2,4.2,1109595,-12.58,16.53,21.91,0,48057,12979,33435,780909,-476376,1440116,268654,288.45,1087387,26.4,20.9,4026937,3136531,0.73,-41059,28.57,0,100,0,0.0,6.86,0,0.0,1,0,96.56,86.67,8.96,0,0.77,0.0,0.0,0.99,0.0,1.02,0,1,16.67,9,0.73,0,2.47,0,30.84,0.0,0,1,0,0
8488,0.0118008286366751,0.0091684942951068,0.0142435412287117,0.0381987358593619,0.056700893595873,0.0649161715416539,0.0585635475567948,0.0303029863731862,0.038518264318967,0.032165640334108,-0.0001948362082275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.02,0.0,264.0,0.0,-1.0,0.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-4.0,-16.0,94.9,4543.44,1.56,0.0,0.1,0.0,0.0,0.0,5.0,0.0,442587,0.46,73.95,0,514913,7.48,404730,5.3,-474690,1035892,5149,-104700,230088,0.0,-0.32,-225349,9275,18.29,9.4,3513890,1134000,51.26,158846,36.03,3.78,2.98,2.98,3288433,-5.73,-0.15,3.89,0,20833,2830,444235,205593,-103927,420531,1423427,84.52,2419917,53.7,2.49,3878329,2045306,4.92,-25932,0,0,100,15,55.56,7.0,0,2.49,1,0,66.45,100.0,0.76,8.25,2.44,1.35,1.15,3.84,55.56,0.51,0,1,20,4,1.78,0,0.76,0,94.8,2.0,0,1,0,0
8499,0.0100603055916045,0.0131584400887828,0.0243455220655622,0.0504024184446288,0.0867096638224387,0.0923274771627668,0.0307019203284559,0.0463675509694144,0.0519853643097425,-0.0096401925245684,0.0061624902800228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,2.36,19.53,1349.0,-41.0,2.0,-2.0,19.69,51.0,-88.0,0.0,0.0,0.12,0.0,0.0,1.0,-39.0,16.0,0.0,2.0,-2.0,-86.0,80.1,174333.7,10.52,0.0,0.21,1.19,2067.71,0.0,0.16,0.0,505626,2.99,221.83,0,1261275,10.2,38489,28.8,-148896,518131,15935,-77538,231653,61.39,18.7,244377,16182,56.61,46.67,989688,5538888,40.14,331455,24.1,3.34,4.63,4.63,693244,26.79,12.8,29.61,0,125839,24,204038,534512,-134635,833105,236047,254.37,893242,37.0,22.47,1855655,2272146,2.62,-57444,0,0,100,28,16.67,7,0,1.24,1,0,23.62,100,13.1,49.09,3.32,0.53,0.78,3.3,16.67,2.38,0,1,25.0,6,2.08,0,4.4,0,61.64,1.0,0,1,0,0
8926,-0.0009724436509431,0.0094408381152601,0.0135006843461144,0.011188058821255,0.0185900375343534,0.0218308215541945,0.0259851916645128,0.0064295350621553,0.0096703190819964,0.0138246891923147,0.0020530425949322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.45,0.2,16.9,2551.0,-118.0,50.0,-3.0,20.09,589.0,-589.0,0.0,73.0,0.01,0.0,1.0,1.0,-67.0,14.0,41.0,50.0,-3.0,-410.0,79.84,75022.61,1.73,3.0,0.08,0.55,411.73,1.0,3.13,0.06,413533,1.47,34.6,0,962019,15.96,3714938,4.22,17186,522578,6643,18831,6175,91.2,9.3,221078,5252,9.62,7.16,6671356,17612535,4.37,240178,0.57,16.13,5.69,5.69,14830821,21.88,6.0,15.34,0,0,105209,4028740,302941,-767034,5557744,2487470,130.24,4298564,40.76,15.26,7186086,5598642,0.95,-2278,46.15,0,100,8,46.15,9.88,0,121.23,1,19,11.26,91.03,28.25,31.47,4.3,0.02,89.8,2.55,46.15,2.54,0,1,0,6,1.51,0,10.45,0,308.95,15.0,0,0,1,0
8940,-0.00758952663887,0.0028707128564625,0.0073963987311685,0.0186830706309539,0.0214302722148754,0.0135010595054611,0.012632782958131,-0.0048423250549485,-0.0127715377643628,-0.0136398143116929,0.0007224193198636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65,0.07,1.32,902.0,1.0,0.0,1.0,1.32,67.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,13.0,6.0,0.0,1.0,1.0,98.55,11237.03,5.35,0.0,0.13,1.44,161.95,0.0,0.0,0.0,394369,1.08,79.71,0,409795,0.0,321667,0.14,-4521,42863,2145,-1369,78898,0,-0.24,-360251,2346,68.27,49.57,773705,793019,14.09,758442,0.0,29.43,0,0,1633063,1.18,-0.1,0.83,0,0,399762,741507,2180,19214,-64779,92184,95.27,577692,60.42,-0.06,1534327,550354,2.53,2837,14.29,0,100,21,42.86,7.71,0,44.18,2,1,29.06,100,0,20.42,6.07,0,19.65,10.77,42.86,0,0,1,40.0,7,4.26,0,0,0,93.11,9.0,0,1,0,0
8996,0.0085359385517904,-0.0067582385160488,-0.0113705161561504,-0.0029787252715267,0.0099032464128068,0.0151327057051252,0.0106395873422931,0.021417910236124,0.0266473695284424,0.0221542511656103,-0.0057205179435214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.17,2.45,3163.0,1.0,0.0,1.0,2.45,89.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,97.49,133136.36,14.15,0.0,0.06,0.06,84.18,0.0,0.0,0.0,283828,2.56,110.21,0,525810,23.69,104789,9.79,-63254,286992,0,-4208,549707,88.74,8.38,-144079,3219,34.92,27.62,1507824,4674783,45.85,371421,20.57,7.68,3.82,3.82,1307474,0.92,5.57,9.56,0,75032,950,139072,204035,-147634,362321,139235,180.76,812742,34.28,7.59,2083280,1469097,1.15,-4834,0.0,0,100,3,50.0,8.7,0,19.41,2,0,19.06,98.57,4.32,6.12,1.49,1.38,12.81,1.7,50.0,2.22,0,1,0.0,7,1.12,0,7.2,0,31.0,4.0,0,1,0,0
9802,0.0070795988498737,0.0038956447430339,0.0684996031469009,0.0469927621962448,0.0501597090795101,0.0623818047739257,0.0590132248473987,0.0102465457331389,0.0224686414275545,0.0191000615010275,-0.00277397634482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,0.47,16.14,2477.0,122.0,-34.0,2.0,26.94,171.0,197.0,0.0,-98.0,1.29,0.0,-98.0,-1.0,-10.0,552.0,0.0,-34.0,-1.0,-10.0,72.94,220483.47,5.8,-1.0,0.12,22.29,49134.79,90.0,4.57,6.23,1703396,2.85,95.78,0,1373474,15.49,0,11.34,-683175,2329423,16242,-264473,2142441,75.29,13.67,140481,10529,41.56,19.69,10313919,23417304,54.05,1071631,15.58,5.75,4.11,4.11,6719650,16.77,8.39,11.77,0,144821,333188,617291,1456975,-1668438,2705157,1393220,152.98,4098166,36.3,9.94,12842525,6269517,1.66,-115038,37.5,0,100,27,25,9.75,0,0.06,4,0,40.19,95.65,10,2.93,0.73,0.59,0.04,1.13,25,0.66,0,1,14.29,6,0.72,0,10,0,93.12,6.0,0,1,0,0
9902,0.0067985959532191,0.0172153124715815,0.018879830446565,0.0345925393885058,0.0573658240589553,0.0641023969331893,0.0696848346457568,0.0295718806236685,0.0363084534979026,0.0418908912104701,-0.0002863195037652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,0.1,0.0,1529.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,99.92,14482.38,6.24,0.0,0.08,0.2,28.42,0.0,0.0,0.0,-72699,0.83,193.45,-2584,87585,0.0,0,-6.2,0,60210,0,0,219206,123.96,2.57,45888,811,-64.27,5.52,249438,1029515,22.52,30946,12.17,5.12,3.81,3.81,731869,6.59,2.37,13.75,0,0,884,34175,-16360,14864,208510,11947,580.27,113122,10.61,12.08,264008,656408,1.21,0,28.57,0,75.0,0,28.57,7.29,0,54.99,1,0,9.8,92.86,1.1,20.88,11.99,0.04,49.19,2.55,28.57,3.15,0,1,20.0,8,2.28,0,1.8,0,31.65,54.0,0,1,0,0
9904,0.0065229642735623,0.0118803466544613,0.0064042232845359,0.0123856169267215,0.0176103417525561,0.037552070065768,0.0305846439076533,0.0117476890993968,0.0316894174126088,0.024721991254494,0.0026993716826825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.27,59.43,4485.0,2980.0,-43.0,6.0,60.04,2947.0,13491.0,2.0,233.0,0.02,0.03,5.0,-4.0,2942.0,137.0,52.0,-411.0,6.0,13261.0,39.92,178248.25,0.61,4.0,0.05,3.05,5444.82,1.0,0.57,0.03,24509466,0.98,98.25,0,37049955,5.41,60290054,4.45,11684567,34261755,10429135,29821437,58622432,31.14,27.96,-2968130,784118,24.95,25.39,233641231,115514050,48.92,65564894,16.35,8.55,3.19,3.19,197418641,19.32,14.33,6.87,0,6444297,8255154,74953623,13950460,-14947772,71664103,14870573,168.62,98233680,47.7,5.75,313156585,165637689,2.64,-1795610,22.22,0,100,8,33.33,9.11,0,125.27,3,99,27.25,98.41,203.2,8.62,0.1,0.09,90.98,0.16,33.33,1.64,0,1,8.33,7,0.08,0,101.6,0,307.85,28.0,0,1,0,0
9905,0.0083901554884802,0.0161792669428824,0.0231189992524256,0.029528062812818,0.0354741277050482,0.0426719858876137,0.0454392913642651,0.0143362203807104,0.0215340785632759,0.0243013840399273,0.0005540352078038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.09,5.58,53.0,-26.0,0.0,-4.0,5.58,305.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,-4.0,-97.0,94.42,1263.69,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864544,1.08,211.13,0,751462,12.58,0,6.84,107170,1411702,20812,-106686,1772208,63.9,5.0,-400325,26635,41.31,13.39,6981190,7472500,44.18,528536,23.4,6.19,4.08,4.08,3429014,2.15,3.71,7.54,0,0,34219,468718,551102,-568464,3730639,1563214,302.86,2092933,26.23,5.78,8060828,6338725,2.67,-49471,0,0,85.71,16,27.27,3.27,0,55.1,1,8,36.58,93.51,12.4,15.33,0.39,0.0,49.79,0.43,27.27,2.08,0,1,100.0,7,0.32,0,12.4,0,31.13,28.0,0,1,0,0
9906,0.0258335760566213,0.05086588356037,0.0553097143804015,0.0770451629347062,0.0810044885249933,0.0892542094059378,0.0818216512342734,0.0297929016469084,0.0380426225278529,0.0306100643561884,-0.004389699731575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.3,0.0,1208.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,99.86,18865.7,5.8,0.0,0.14,3.56,671.54,0.0,0.0,0.0,-312764,2.13,2.41,0,69016,0.0,2775500,-426.33,0,2100,20335,0,6215662,0.0,-9.69,453223,104,-10.49,20.49,13417,1704364,776.42,75402,0.0,6.43,0.0,0.0,51777,15.53,-1.31,-483.44,0,0,14908,2898845,-71944,-166244,-50786,142801,222.35,2981630,88.01,-483.44,16875,6629521,2.41,0,0,0,100,37,50.0,8.5,0,24.15,1,0,19.59,85.11,0.0,50.06,182.52,0,2.84,3.85,50.0,0.0,0,1,14.29,7,0.46,0,0.0,1,30.8,28.0,0,1,0,0
9907,0.0121275326099334,0.0256267656243488,0.0422936007855226,0.051492340070962,0.053625319382131,0.0629112261674825,0.06274287609043,0.0142605119211025,0.0235464187064539,0.0233780686294014,0.0014919465442898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.17,15.19,2869.0,-334.0,0.0,-4.0,17.04,1579.0,-1837.0,0.0,53.0,0.0,0.0,53.0,0.0,-281.0,7.0,0.0,0.0,-4.0,-1862.0,82.95,33861.66,0.73,1.0,0.01,0.24,82.62,0.0,0.0,1.85,3385032,1.04,84.2,0,1353470,23.4,7400000,2.38,-1996499,3657241,344073,-628425,3697100,0.0,-0.96,-3486382,34212,56.02,9.28,29510062,18397039,38.7,2244657,34.94,8.15,0.0,0.0,26017622,-5.05,-0.52,2.09,0,0,1965577,10288246,772816,-617355,3715229,1165912,154.16,6042859,46.22,1.36,32527535,9315694,1.97,-193211,30,0,100,4,30,9.9,0,91.14,2,30,15.66,94.29,28.46,48.05,0.95,0.01,55.02,1.63,30,5.17,0,3,0,7,0.88,0,0.0,0,309.3,27.0,1,0,0,0
